backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,article_snn_conv1d,fsdd,lstm-ae,latency,lstm,1,0.000000,0.000000,1,42,7961421272389609069,0.101859,0.211790,0.587181,0.000000,0.000000,0.000000,0.000000,11842560.000000,62025.277344,189.729843,122472,1184256
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.800000,1,42,7961421272389609069,0.076491,0.192335,0.649489,0.000000,0.000000,0.000000,0.891536,375487.000000,2660.392090,2.213700,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.900000,1,42,7961421272389609069,0.068807,0.176516,0.684697,0.000000,0.000000,0.000000,0.897266,375531.000000,5038.488281,6.079365,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,0.500000,0.990000,1,42,7961421272389609069,0.080183,0.199363,0.632570,0.000000,0.000000,0.000000,0.929688,375780.000000,1811.183960,2.169771,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.800000,1,42,7961421272389609069,0.082579,0.200978,0.621591,1.000000,0.500000,0.666667,0.911198,375638.000000,1808.791504,2.284031,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.900000,1,42,7961421272389609069,0.077291,0.188856,0.645821,1.000000,0.500000,0.666667,0.894010,375506.000000,3268.244141,2.121580,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.000000,0.990000,1,42,7961421272389609069,0.069606,0.177026,0.681036,0.000000,0.000000,0.000000,0.913411,375655.000000,3872.258545,2.139180,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.800000,1,42,7961421272389609069,0.085134,0.208023,0.609883,1.000000,0.500000,0.666667,0.885156,375438.000000,2108.394287,2.215935,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.900000,1,42,7961421272389609069,0.085891,0.208963,0.606413,0.500000,0.500000,0.500000,0.900651,375557.000000,1591.345947,2.153986,37286,36864
xtensor,article_snn_conv1d,fsdd,snn-ae,latency,conv1d,2,1.500000,0.990000,1,42,7961421272389609069,0.087503,0.210106,0.599025,0.000000,0.000000,0.000000,0.867708,375304.000000,1847.467896,2.138202,37286,36864
