backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,split,cv_fold,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.500000,0.990000,3,44,3555943625641351436,val,0,0.000336,0.005670,0.999555,0.000000,0.000000,0.000000,0.074219,374340.000000,13083.136719,59.202217,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.800000,3,44,3555943625641351436,val,0,0.040415,0.140168,0.556816,0.000000,0.000000,0.000000,0.535156,409740.000000,64424.332031,1064.101196,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.900000,3,44,3555943625641351436,val,0,0.000013,0.000020,0.999878,0.000000,0.000000,0.000000,0.359375,396240.000000,57934.960938,1009.052917,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.990000,3,44,3555943625641351436,val,0,0.000023,0.001212,0.999872,0.000000,0.000000,0.000000,0.596992,414489.000000,90393.039062,1019.266174,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.000000,0.800000,3,44,3555943625641351436,val,0,0.012743,0.086483,0.830923,0.000000,0.000000,0.000000,0.558594,411540.000000,49901.769531,932.058899,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.000000,0.900000,3,44,3555943625641351436,val,0,0.000002,0.000307,0.999980,0.000000,0.000000,0.000000,0.562240,411820.000000,121118.757812,926.042786,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.000000,0.990000,3,44,3555943625641351436,val,0,0.000353,0.000361,0.997259,0.000000,0.000000,0.000000,0.308594,392340.000000,83394.562500,1013.650757,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.800000,3,44,3555943625641351436,val,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333776,394274.000000,83571.031250,951.195007,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.900000,3,44,3555943625641351436,val,0,0.000009,0.000226,0.999886,0.000000,0.000000,0.000000,0.291641,391038.000000,101379.109375,1047.899658,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.990000,3,44,3555943625641351436,val,0,0.000168,0.000314,0.998323,0.000000,0.000000,0.000000,0.539062,410040.000000,76429.867188,1038.499023,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.800000,3,44,3555943625641351436,test,0,0.000000,0.000070,0.999995,0.000000,0.000000,0.000000,0.210370,449422.000000,108133.757812,973.807312,37286,36864
xtensor,meeting01_loso,audiomnist,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,3555943625641351436,val,0,0.011317,0.024989,0.988684,0.000000,0.000000,0.000000,0.000000,11842560.000000,436928.625000,2100.676025,122472,1184256
xtensor,meeting01_loso,audiomnist,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,3555943625641351436,test,0,0.014037,0.028724,0.985955,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,audiomnist,gru-ae,direct,gru,1,0.000000,0.000000,4,45,3555943625641351436,val,0,0.001162,0.008693,0.998838,0.000000,0.000000,0.000000,0.000000,8893440.000000,468061.156250,3147.304199,93032,889344
xtensor,meeting01_loso,audiomnist,gru-ae,direct,gru,1,0.000000,0.000000,4,45,3555943625641351436,test,0,0.003466,0.012358,0.996530,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,audiomnist,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,3555943625641351436,val,0,0.001109,0.007741,0.998891,0.000000,0.000000,0.000000,0.000000,47554560.000000,125227.578125,838.770691,139176,4755456
xtensor,meeting01_loso,audiomnist,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,3555943625641351436,test,0,0.003309,0.010990,0.996688,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,0.500000,0.800000,4,45,3555943625641351436,val,0,0.001202,0.006527,0.998798,0.000000,0.000000,0.000000,0.046875,372240.000000,12879.322266,64.530693,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,0.500000,0.900000,4,45,3555943625641351436,val,0,0.001253,0.010001,0.998747,0.000000,0.000000,0.000000,0.046875,372240.000000,13336.039062,10.640644,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,0.500000,0.990000,4,45,3555943625641351436,val,0,0.001566,0.019273,0.998434,0.000000,0.000000,0.000000,0.046875,372240.000000,12930.866211,14.732897,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.000000,0.800000,4,45,3555943625641351436,val,0,0.000764,0.014827,0.999236,0.000000,0.000000,0.000000,0.046875,372240.000000,13423.782227,11.739326,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,dense,2,1.000000,0.900000,4,45,3555943625641351436,val,0,0.000467,0.004932,0.999533,0.000000,0.000000,0.000000,0.046875,372240.000000,37849.941406,11.649715,37286,36864
