born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
15,1,97,97,direct,1,1,0.277726,0.932735,-0.655009,0.210461,1.66834,1.79326,0.00210095,0.220687,50017,24832,0.049664,1,0
15,5,15,91-43-24-22-15,direct,1,1,0.243698,0.916931,-0.673233,0.16063,1.68093,1.78464,0.00688376,0.26063,58829,29099,0.058198,1,0
15,6,5,26-24-23-22-11-5,direct,1,1,0.161968,0.867646,-0.705678,0.0296135,1.70593,1.74555,0.0191383,0.361265,17743,8635,0.01727,1,0
15,5,1,97-24-22-19-1,direct,1,1,0.162854,0.865476,-0.702623,0.0283298,1.70286,1.72237,0.00214907,0.433287,56831,28125,0.05625,1,0
15,2,21,37-21,direct,1,1,0.234592,0.922424,-0.687832,0.157016,1.69512,1.79284,0.00692432,0.229294,20849,10249,0.020498,1,0
15,6,1,110-81-35-23-15-1,direct,1,1,0.168403,0.865741,-0.697338,0.0341436,1.69768,1.72048,0.00235918,0.405927,82925,41070,0.08214,1,0
16,5,1,46-37-30-15-1,direct,1,1,0.149445,0.864418,-0.714973,0.0138628,1.71503,1.72561,0.00193085,0.511933,30619,15053,0.030106,1,0
16,5,1,75-55-37-35-1,direct,1,1,0.162169,0.865476,-0.703307,0.027645,1.70353,1.72107,0.00148437,0.273772,54041,26690,0.05338,1,0
16,5,1,102-43-40-15-1,direct,1,1,0.159486,0.864947,-0.705461,0.0244333,1.70564,1.72263,0.00288628,0.262254,66323,32833,0.065666,1,0
16,6,1,88-83-39-37-15-1,direct,1,1,0.147856,0.863757,-0.715901,0.0116127,1.71594,1.72409,0.000992284,0.34686,70945,35082,0.070164,1,0
16,5,1,40-35-15-8-1,direct,1,1,0.160791,0.863757,-0.702966,0.0245476,1.70314,1.72289,0.00609652,0.517732,25039,12293,0.024586,1,0
16,5,1,83-61-35-15-1,direct,1,1,0.165672,0.864683,-0.69901,0.0303548,1.69928,1.72178,0.00335621,0.388487,58617,28986,0.057972,1,0
16,4,30,46-43-38-30,direct,1,1,0.19492,0.921764,-0.726843,0.116684,1.73078,1.80349,0.00416672,0.168838,33596,16528,0.033056,1,0
16,2,89,111-89,direct,1,1,0.278009,0.92731,-0.6493,0.205319,1.66203,1.78518,0.00355086,0.181755,77157,38295,0.07659,1,0
16,6,1,84-23-22-8-2-1,direct,1,1,0.153294,0.864286,-0.710992,0.0175797,1.71108,1.72378,0.00215413,0.184059,48807,24136,0.048272,1,0
16,5,1,110-48-35-22-1,direct,1,1,0.163289,0.864683,-0.701393,0.0279716,1.70162,1.71962,0.0016871,0.274476,72511,35912,0.071824,1,0
16,5,1,58-37-8-7-1,direct,1,1,0.154128,0.864286,-0.710157,0.0184141,1.71026,1.72439,0.00277026,1.43616,35183,17353,0.034706,1,0
16,2,17,91-17,direct,1,1,0.232963,0.922471,-0.689508,0.155435,1.69664,1.79496,0.0059109,0.284846,50141,24843,0.049686,1,0
16,5,17,75-55-35-27-17,direct,1,1,0.240142,0.920993,-0.680851,0.161134,1.68856,1.79395,0.0146748,0.276857,53965,26654,0.053308,1,0
16,5,1,111-24-15-13-1,direct,1,1,0.159927,0.863624,-0.703698,0.0235511,1.70386,1.72134,0.00448933,0.52969,63879,31648,0.063296,1,0
16,2,12,110-12,direct,1,1,0.171325,0.917989,-0.746664,0.0893144,1.74895,1.80406,0.00358086,0.314262,59448,29480,0.05896,1,0
16,1,1,1,direct,1,1,0.171735,0.871693,-0.699958,0.0434285,1.70051,1.75014,0.0197727,0.594142,769,256,0.000512,1,0
16,6,1,46-37-30-22-15-1,direct,1,1,0.169243,0.86627,-0.697027,0.0355126,1.6974,1.72517,0.00492756,0.567556,31743,15593,0.031186,1,0
16,5,20,85-24-23-22-20,direct,1,1,0.273732,0.915933,-0.642201,0.189665,1.65312,1.78394,0.0139739,0.319715,51180,25298,0.050596,1,0
16,2,35,79-35,direct,1,1,0.251075,0.928896,-0.677821,0.179972,1.68745,1.79658,0.00485243,0.195657,46427,22989,0.045978,1,0
16,5,15,110-83-35-27-15,direct,1,1,0.185291,0.918342,-0.733051,0.103633,1.73615,1.80281,0.00674619,0.254342,83871,41545,0.08309,1,0
16,5,15,88-81-46-35-15,direct,1,1,0.293856,0.919824,-0.625968,0.21368,1.63995,1.78033,0.0131497,0.279343,71805,35517,0.071034,1,0
16,5,15,83-40-35-28-15,direct,1,1,0.287364,0.914347,-0.626984,0.201711,1.63944,1.77604,0.016525,0.281142,55379,27368,0.054736,1,0
17,5,15,111-81-35-34-15,direct,1,1,0.262677,0.922478,-0.659801,0.185155,1.6701,1.78037,0.00231403,0.261653,84677,41942,0.083884,1,0
17,6,1,91-30-24-23-15-1,direct,1,1,0.152052,0.864947,-0.712895,0.0169993,1.71298,1.72482,0.00133601,0.384124,55939,27658,0.055316,1,0
17,2,83,110-83,direct,1,1,0.279725,0.929407,-0.649682,0.209131,1.66288,1.78668,0.00138235,0.174411,75139,37290,0.07458,1,0
17,4,4,35-24-22-4,direct,1,1,0.265304,0.91703,-0.651726,0.182335,1.66176,1.81928,0.0461599,0.665365,21254,10416,0.020832,1,0
17,6,1,83-81-80-27-15-1,direct,1,1,0.157641,0.864153,-0.706512,0.0217945,1.70665,1.72114,0.00241461,0.298952,74891,37031,0.074062,1,0
17,2,7,82-7,direct,1,1,0.24425,0.912075,-0.667825,0.156324,1.67514,1.79722,0.0219526,0.334245,43559,21566,0.043132,1,0
17,6,1,91-30-24-23-13-1,direct,1,1,0.158702,0.864683,-0.70598,0.0233847,1.70614,1.72321,0.00262404,0.48681,55839,27610,0.05522,1,0
17,5,1,26-24-21-2-1,direct,1,1,0.159116,0.864947,-0.705831,0.024063,1.706,1.72578,0.00516633,0.358758,16059,7828,0.015656,1,0
17,5,1,76-46-37-15-1,direct,1,1,0.156892,0.865741,-0.708849,0.0226327,1.709,1.72385,0.00213036,0.399831,51053,25224,0.050448,1,0
17,6,1,110-83-35-34-15-1,direct,1,1,0.153294,0.864021,-0.710727,0.0173152,1.71081,1.72255,0.00114288,0.268223,84631,41910,0.08382,1,0
17,5,15,91-46-43-22-15,direct,1,1,0.290701,0.914453,-0.623752,0.205154,1.63666,1.77735,0.0231752,0.292804,62147,30736,0.061472,1,0
17,6,1,70-24-23-8-2-1,direct,1,1,0.154387,0.86455,-0.710163,0.0189378,1.71027,1.72451,0.0025596,0.970225,41219,20354,0.040708,1,0
17,6,15,92-91-65-23-22-15,direct,1,1,0.255611,0.917055,-0.661444,0.172665,1.67039,1.79642,0.0176105,0.220317,81197,40170,0.08034,1,0
17,2,83,104-83,direct,1,1,0.284094,0.92776,-0.643666,0.211854,1.65726,1.7879,0.00489414,0.183993,71059,35256,0.070512,1,0
17,6,1,97-23-22-8-2-1,direct,1,1,0.163819,0.865476,-0.701657,0.0292949,1.70191,1.72059,0.00119547,0.155317,56087,27763,0.055526,1,0
17,6,7,108-91-83-75-15-7,direct,1,1,0.231337,0.918462,-0.687125,0.149799,1.69376,1.79133,0.0132471,0.396186,105975,52484,0.104968,1,0
17,5,15,112-81-37-27-15,direct,1,1,0.296227,0.922928,-0.626701,0.219155,1.6414,1.78879,0.0155422,0.254756,85075,42145,0.08429,1,0
17,6,1,81-37-30-23-15-1,direct,1,1,0.167002,0.866534,-0.699532,0.0335368,1.69986,1.7221,0.00278947,0.733044,52415,25893,0.051786,1,0
17,6,1,96-35-8-7-4-1,direct,1,1,0.163567,0.866005,-0.702438,0.0295721,1.7027,1.72356,0.00260716,0.308571,57165,28304,0.056608,1,0
17,6,1,119-81-48-43-15-1,direct,1,1,0.151818,0.863492,-0.711674,0.0153101,1.71174,1.72129,0.000471515,0.309023,94299,46715,0.09343,1,0
17,6,1,97-22-17-8-2-1,direct,1,1,0.15108,0.864418,-0.713338,0.0154983,1.71341,1.72329,0.00091569,0.723353,55537,27494,0.054988,1,0
17,3,103,123-110-103,direct,1,1,0.281639,0.927524,-0.645885,0.209162,1.65912,1.78907,0.0063955,0.191903,113521,56348,0.112696,1,0
17,2,76,91-76,direct,1,1,0.272686,0.927409,-0.654723,0.200095,1.66678,1.78871,0.00337481,0.176085,60938,30212,0.060424,1,0
17,1,37,37,direct,1,1,0.277195,0.931117,-0.653922,0.208312,1.66699,1.79762,0.00644415,0.244443,19237,9472,0.018944,1,0
18,6,1,46-37-35-22-15-1,direct,1,1,0.160034,0.864418,-0.704384,0.0244517,1.70456,1.72329,0.00319485,0.463362,32343,15888,0.031776,1,0
18,6,1,83-81-35-27-15-1,direct,1,1,0.159302,0.86455,-0.705248,0.0238521,1.70542,1.72215,0.00344938,0.291873,65081,32171,0.064342,1,0
18,5,1,112-37-35-24-1,direct,1,1,0.159312,0.865741,-0.706428,0.0250532,1.70661,1.7225,0.000857054,0.467923,70623,34975,0.06995,1,0
18,4,13,43-30-24-13,direct,1,1,0.269061,0.917481,-0.648419,0.186542,1.65894,1.77639,0.0097073,0.293365,27123,13330,0.02666,1,0
18,5,1,24-23-21-2-1,direct,1,1,0.161942,0.865079,-0.703137,0.0270217,1.70335,1.72299,0.00284661,0.525081,14843,7223,0.014446,1,0
18,5,1,55-35-22-15-1,direct,1,1,0.157009,0.865741,-0.708731,0.02275,1.70888,1.72589,0.0030027,0.445298,34751,17120,0.03424,1,0
18,5,1,55-35-24-22-1,direct,1,1,0.160564,0.863492,-0.702928,0.0240563,1.7031,1.72076,0.00291512,0.431666,35319,17395,0.03479,1,0
18,5,1,110-81-35-15-1,direct,1,1,0.162776,0.866005,-0.703229,0.0287812,1.70347,1.72332,0.00293419,0.310545,81629,40445,0.08089,1,0
18,6,1,46-37-30-23-15-1,direct,1,1,0.162334,0.864153,-0.70182,0.0264872,1.70203,1.72216,0.00335838,0.424479,31835,15638,0.031276,1,0
18,4,1,23-8-2-1,direct,1,1,0.149493,0.864286,-0.714793,0.0137788,1.71485,1.72857,0.00537536,0.584986,12503,6090,0.01218,1,0
18,5,15,113-111-81-35-15,direct,1,1,0.308656,0.914974,-0.606318,0.223629,1.62181,1.78224,0.0228666,0.349119,108595,53822,0.107644,1,0
18,5,1,26-21-17-2-1,direct,1,1,0.150422,0.863757,-0.713335,0.0141782,1.71339,1.73381,0.0114376,0.749275,15579,7595,0.01519,1,0
18,6,1,66-55-26-15-8-1,direct,1,1,0.15992,0.865212,-0.705291,0.0251318,1.70548,1.72228,0.00191788,0.549734,45545,22474,0.044948,1,0
18,6,1,46-43-30-6-5-1,direct,1,1,0.162735,0.86455,-0.701815,0.0272853,1.70203,1.72242,0.00315857,0.928616,31035,15259,0.030518,1,0
18,5,1,24-21-17-2-1,direct,1,1,0.161135,0.861905,-0.70077,0.0230398,1.70093,1.72915,0.014285,0.691249,14467,7041,0.014082,1,0
18,6,1,111-81-35-27-15-1,direct,1,1,0.160937,0.862566,-0.701629,0.023503,1.70179,1.72117,0.00417629,0.304817,84009,41607,0.083214,1,0
18,6,1,24-22-17-8-2-1,direct,1,1,0.17316,0.864418,-0.691258,0.037578,1.69168,1.72316,0.00669884,0.337765,14803,7200,0.0144,1,0
18,6,1,111-110-35-27-15-1,direct,1,1,0.161424,0.864683,-0.703259,0.0261065,1.70346,1.72224,0.00265574,0.439742,92535,45841,0.091682,1,0
18,6,1,107-83-78-40-15-1,direct,1,1,0.160714,0.862831,-0.702117,0.0235443,1.70228,1.71969,0.00255784,0.291344,93867,46482,0.092964,1,0
18,6,1,111-83-81-35-27-1,direct,1,1,0.160954,0.865741,-0.704787,0.0266947,1.705,1.72126,0.000661386,0.405933,97249,48159,0.096318,1,0
18,6,8,75-55-26-15-14-8,direct,1,1,0.239588,0.883482,-0.643894,0.12307,1.64849,1.74832,0.0211773,0.183241,51568,25467,0.050934,1,0
18,6,1,114-81-37-23-15-1,direct,1,1,0.155833,0.864683,-0.70885,0.0205154,1.70897,1.7217,0.000520543,0.32648,86049,42626,0.085252,1,0
18,5,1,24-17-8-2-1,direct,1,1,0.166721,0.863757,-0.697035,0.0304779,1.69731,1.72592,0.00766312,0.36607,13771,6706,0.013412,1,0
18,6,1,110-23-22-9-8-1,direct,1,1,0.150522,0.864418,-0.713896,0.0149402,1.71396,1.72332,0.000583717,0.442991,63549,31474,0.062948,1,0
18,5,1,75-26-24-15-1,direct,1,1,0.160374,0.863492,-0.703118,0.0238657,1.70329,1.72253,0.0037253,0.343622,44835,22149,0.044298,1,0
18,5,1,91-43-30-15-1,direct,1,1,0.161523,0.863624,-0.702101,0.0251475,1.70229,1.72146,0.00313794,0.419263,58543,28964,0.057928,1,0
19,5,24,112-111-85-35-24,direct,1,1,0.229414,0.921302,-0.691888,0.150716,1.69859,1.79546,0.00618187,0.275944,109674,54354,0.108708,1,0
19,6,1,83-70-40-15-13-1,direct,1,1,0.148512,0.863757,-0.715244,0.012269,1.71529,1.72323,0.00088603,0.386765,62031,30666,0.061332,1,0
19,5,14,127-106-63-15-14,direct,1,1,0.210992,0.917876,-0.706884,0.128868,1.71174,1.79942,0.014478,0.214126,108506,53807,0.107614,1,0
19,5,1,40-37-30-5-1,direct,1,1,0.156664,0.865741,-0.709076,0.0224052,1.70922,1.72425,0.00167281,0.42428,26451,12985,0.02597,1,0
19,6,1,127-63-35-34-15-1,direct,1,1,0.158564,0.86336,-0.704796,0.0219236,1.70494,1.72232,0.00450816,0.323899,89671,44433,0.088866,1,0
19,6,1,108-81-35-26-2-1,direct,1,1,0.153652,0.864815,-0.711162,0.0184672,1.71126,1.7236,0.00198736,3.34496,81151,40195,0.08039,1,0
19,4,5,54-37-15-5,direct,1,1,0.330346,0.905661,-0.575315,0.236007,1.5929,1.76454,0.0287474,0.318309,33377,16452,0.032904,1,0
19,6,13,46-37-30-23-21-13,direct,1,1,0.267932,0.907438,-0.639506,0.17537,1.64886,1.76804,0.011662,0.18548,32651,16034,0.032068,1,0
19,5,15,102-43-41-40-15,direct,1,1,0.217446,0.923157,-0.705711,0.140603,1.7115,1.79628,0.00285097,0.230391,69725,34501,0.069002,1,0
19,6,1,81-68-61-22-15-1,direct,1,1,0.157986,0.865212,-0.707225,0.023198,1.70738,1.72164,0.000690155,0.421062,64909,32079,0.064158,1,0
19,5,1,46-43-35-30-1,direct,1,1,0.176801,0.86746,-0.69066,0.044261,1.69124,1.72141,0.0030538,0.433624,33243,16339,0.032678,1,0
19,5,1,112-55-37-35-1,direct,1,1,0.153143,0.863889,-0.710746,0.0170318,1.71083,1.72271,0.00137009,0.220852,77129,38197,0.076394,1,0
19,5,1,24-22-17-15-1,direct,1,1,0.168554,0.864815,-0.696261,0.0333688,1.69659,1.72106,0.00348104,0.464788,15045,7316,0.014632,1,0
19,5,7,83-43-24-22-7,direct,1,1,0.294754,0.909448,-0.614694,0.204203,1.62755,1.7757,0.022249,0.299785,53669,26531,0.053062,1,0
19,6,1,91-89-46-43-22-1,direct,1,1,0.163283,0.865608,-0.702325,0.0288918,1.70257,1.72129,0.00197701,0.439467,77709,38435,0.07687,1,0
19,2,8,56-8,direct,1,1,0.251422,0.917874,-0.666452,0.169295,1.67503,1.79341,0.0144029,0.25602,29944,14784,0.029568,1,0
19,5,1,55-46-24-22-1,direct,1,1,0.162993,0.864947,-0.701954,0.0279401,1.70218,1.7234,0.00383528,0.421031,37079,18264,0.036528,1,0
19,3,30,43-40-30,direct,1,1,0.290263,0.927619,-0.637356,0.217882,1.65179,1.79721,0.012596,0.205556,28308,13928,0.027856,1,0
19,5,1,112-81-35-26-1,direct,1,1,0.162111,0.86455,-0.70244,0.0266608,1.70265,1.72009,0.00129304,0.233229,83795,41515,0.08303,1,0
19,6,1,46-43-37-22-13-1,direct,1,1,0.157767,0.864153,-0.706386,0.0219205,1.70653,1.72281,0.00243828,0.636154,33495,16458,0.032916,1,0
19,4,1,37-30-5-1,direct,1,1,0.177758,0.864418,-0.68666,0.0421759,1.68719,1.72155,0.00755916,0.493315,21875,10737,0.021474,1,0
19,6,1,110-26-24-21-2-1,direct,1,1,0.162811,0.864947,-0.702136,0.0277579,1.70236,1.72194,0.00338379,0.611094,65007,32192,0.064384,1,0
19,5,22,46-45-37-23-22,direct,1,1,0.258469,0.919871,-0.661402,0.17834,1.67095,1.78733,0.0145073,0.185502,34316,16868,0.033736,1,0
19,5,1,91-49-46-30-1,direct,1,1,0.158599,0.864286,-0.705687,0.0228848,1.70584,1.7216,0.00190762,0.298239,63527,31419,0.062838,1,0
20,5,1,43-40-23-5-1,direct,1,1,0.143951,0.86455,-0.720599,0.00850129,1.72062,1.72649,0.000968411,0.477759,28015,13768,0.027536,1,0
20,6,1,88-83-37-35-15-1,direct,1,1,0.154951,0.86336,-0.708409,0.0183108,1.70851,1.7223,0.00257234,0.30757,70249,34738,0.069476,1,0
20,2,3,24-3,direct,1,1,0.321591,0.897354,-0.575763,0.218946,1.5909,1.72701,0.00669963,0.336512,12739,6216,0.012432,1,0
20,1,83,83,direct,1,1,0.284593,0.932776,-0.648183,0.217368,1.66245,1.78993,0.000173929,0.226999,42835,21248,0.042496,1,0
20,5,1,81-80-35-22-1,direct,1,1,0.151145,0.865212,-0.714066,0.016357,1.71414,1.72473,0.000739041,0.295805,62309,30808,0.061616,1,0
20,5,1,55-43-35-15-1,direct,1,1,0.159893,0.866931,-0.707038,0.0268242,1.70725,1.72745,0.00454873,0.426094,37533,18490,0.03698,1,0
20,4,1,35-24-15-1,direct,1,1,0.160247,0.863624,-0.703377,0.0238714,1.70354,1.72265,0.00364069,0.369319,20755,10175,0.02035,1,0
20,6,1,110-81-46-35-15-1,direct,1,1,0.156117,0.864418,-0.708301,0.0205352,1.70842,1.72275,0.00221364,0.264557,86723,42946,0.085892,1,0
20,5,1,91-43-35-30-1,direct,1,1,0.161992,0.863757,-0.701765,0.0257487,1.70196,1.72052,0.00261476,0.359543,60243,29794,0.059588,1,0
20,5,8,24-23-22-15-8,direct,1,1,0.219689,0.88874,-0.669051,0.108429,1.67257,1.75964,0.0167459,0.311558,15736,7652,0.015304,1,0
20,5,1,112-81-26-15-1,direct,1,1,0.161595,0.864418,-0.702823,0.0260133,1.70302,1.71898,0.000558554,0.194098,81235,40255,0.08051,1,0
20,5,15,128-75-55-35-15,direct,1,1,0.23912,0.91933,-0.680209,0.15845,1.68766,1.78908,0.0118422,0.371031,98743,48943,0.097886,1,0
20,5,1,91-46-24-22-1,direct,1,1,0.161759,0.86627,-0.704511,0.0280289,1.70474,1.72191,0.000857267,0.367401,58895,29136,0.058272,1,0
20,5,7,110-44-17-8-7,direct,1,1,0.161596,0.864248,-0.702651,0.0258444,1.70285,1.75633,0.0332692,0.217356,68501,33940,0.06788,1,0
20,5,1,83-40-35-21-1,direct,1,1,0.162339,0.86627,-0.703931,0.0286085,1.70417,1.72254,0.00153699,0.451693,54063,26724,0.053448,1,0
20,5,1,91-73-46-43-1,direct,1,1,0.161411,0.864286,-0.702874,0.0256972,1.70307,1.71878,0.000848089,0.343459,71399,35318,0.070636,1,0
20,5,1,55-43-26-15-1,direct,1,1,0.162628,0.86336,-0.700732,0.0259876,1.70093,1.72229,0.00464392,0.38913,36471,17968,0.035936,1,0
20,6,1,46-37-30-23-13-1,direct,1,1,0.148552,0.864286,-0.715734,0.0128377,1.71578,1.72557,0.00166367,0.578676,31735,15590,0.03118,1,0
20,5,13,107-91-43-30-13,direct,1,1,0.282043,0.912841,-0.630798,0.194884,1.6424,1.78789,0.0221519,0.298202,86255,42722,0.085444,1,0
20,6,1,81-35-24-8-2-1,direct,1,1,0.15378,0.865873,-0.712093,0.0196533,1.71221,1.72411,0.000488252,0.835967,49799,24621,0.049242,1,0
20,6,1,61-46-30-22-15-1,direct,1,1,0.158486,0.866138,-0.707652,0.0246232,1.70783,1.72642,0.00333779,0.316891,42219,20807,0.041614,1,0
20,6,1,112-81-37-35-27-1,direct,1,1,0.154089,0.863095,-0.709006,0.0171847,1.70909,1.72314,0.0036404,0.311633,86857,43008,0.086016,1,0
20,5,1,125-81-35-27-1,direct,1,1,0.158753,0.866005,-0.707252,0.0247587,1.70743,1.72338,0.00103346,0.381967,92657,45932,0.091864,1,0
20,5,1,111-110-35-27-1,direct,1,1,0.161758,0.863095,-0.701337,0.0248535,1.70152,1.71874,0.00219425,0.263247,91719,45448,0.090896,1,0
20,5,1,111-110-81-15-1,direct,1,1,0.167097,0.864683,-0.697586,0.0317793,1.69788,1.71954,0.0026739,0.244118,102423,50766,0.101532,1,0
20,1,25,25,direct,1,1,0.249742,0.92745,-0.677708,0.177191,1.68704,1.79844,0.00677105,0.251939,13081,6400,0.0128,1,0
20,4,1,104-81-35-1,direct,1,1,0.170737,0.864815,-0.694078,0.0355521,1.69445,1.72379,0.00639921,0.307708,76533,37918,0.075836,1,0
21,5,1,55-43-35-22-1,direct,1,1,0.161184,0.864815,-0.703631,0.0259986,1.70383,1.72367,0.00357364,0.324722,38051,18742,0.037484,1,0
21,5,26,75-46-35-27-26,direct,1,1,0.288845,0.915003,-0.626158,0.203848,1.63889,1.78398,0.0186706,0.187824,52462,25907,0.051814,1,0
21,6,1,110-35-8-7-2-1,direct,1,1,0.163113,0.865608,-0.702495,0.0287218,1.70274,1.72313,0.00272081,0.0210627,65305,32362,0.064724,1,0
21,5,1,112-55-26-15-1,direct,1,1,0.152245,0.862434,-0.710189,0.0146792,1.71025,1.71995,0.00155036,0.186778,74007,36667,0.073334,1,0
21,5,1,81-75-35-26-1,direct,1,1,0.163137,0.866534,-0.703397,0.0296716,1.70366,1.72223,0.000865402,0.403814,61435,30372,0.060744,1,0
21,5,1,24-22-17-8-1,direct,1,1,0.151031,0.863492,-0.712461,0.0145233,1.71252,1.72525,0.00344596,0.38151,14779,7190,0.01438,1,0
21,5,27,112-55-37-35-27,direct,1,1,0.27596,0.919023,-0.643063,0.194983,1.65459,1.78828,0.0139903,0.305091,78975,39107,0.078214,1,0
21,4,1,71-15-5-1,direct,1,1,0.155912,0.863889,-0.707977,0.0198011,1.70809,1.72317,0.00246184,0.497118,39081,19321,0.038642,1,0
21,6,1,24-22-17-15-8-1,direct,1,1,0.181946,0.864153,-0.682208,0.0460992,1.68284,1.72191,0.00888052,0.466068,15287,7429,0.014858,1,0
21,5,15,83-81-35-27-15,direct,1,1,0.234745,0.917919,-0.683174,0.152664,1.69008,1.80155,0.0215913,0.264304,65035,32156,0.064312,1,0
21,6,1,108-83-40-35-15-1,direct,1,1,0.159304,0.864021,-0.704717,0.0233255,1.70488,1.71981,0.00150672,0.27866,84563,41872,0.083744,1,0
21,6,1,91-46-30-24-14-1,direct,1,1,0.159949,0.864815,-0.704866,0.0247641,1.70505,1.72081,0.00171959,0.27592,60531,29932,0.059864,1,0
21,6,1,91-43-39-22-3-1,direct,1,1,0.160304,0.865344,-0.70504,0.0256476,1.70523,1.72302,0.00218652,0.514715,60279,29813,0.059626,1,0
21,5,14,81-75-41-26-14,direct,1,1,0.247493,0.920134,-0.672641,0.167627,1.68102,1.78939,0.00816279,0.339634,63348,31316,0.062632,1,0
21,5,1,91-35-24-22-1,direct,1,1,0.162697,0.864021,-0.701324,0.0267185,1.70153,1.72183,0.00370904,0.360914,56343,27871,0.055742,1,0
21,5,1,83-40-35-3-1,direct,1,1,0.156507,0.864683,-0.708176,0.0211891,1.70831,1.72349,0.00237935,0.371344,52731,26076,0.052152,1,0
21,3,41,111-81-41,direct,1,1,0.280851,0.925407,-0.644556,0.206257,1.65744,1.78888,0.0107277,0.237922,82137,40728,0.081456,1,0
21,6,2,115-24-22-17-8-2,direct,1,1,0.153542,0.865013,-0.711471,0.0185552,1.71157,1.72682,0.00535349,0.529752,67138,33254,0.066508,1,0
21,5,15,111-110-35-27-15,direct,1,1,0.22227,0.914171,-0.691901,0.136441,1.69739,1.78447,0.00538835,0.290537,92489,45826,0.091652,1,0
21,6,1,81-61-30-22-15-1,direct,1,1,0.158571,0.864286,-0.705715,0.0228568,1.70587,1.72278,0.00262694,0.289225,57699,28512,0.057024,1,0
21,2,27,111-27,direct,1,1,0.275093,0.925103,-0.65001,0.200196,1.66211,1.78271,0.00241158,0.23789,63331,31413,0.062826,1,0
21,6,1,87-38-26-17-8-1,direct,1,1,0.164732,0.864683,-0.699951,0.0294145,1.70021,1.72255,0.00361559,0.437248,54913,27152,0.054304,1,0
21,5,1,26-17-8-2-1,direct,1,1,0.16444,0.865608,-0.701168,0.030049,1.70143,1.72264,0.00412548,0.322857,14867,7252,0.014504,1,0
22,5,5,40-32-23-22-5,direct,1,1,0.28245,0.905847,-0.623396,0.188297,1.63428,1.75169,0.0056351,0.253164,26239,12872,0.025744,1,0
22,5,1,37-30-23-15-1,direct,1,1,0.160489,0.862566,-0.702077,0.0230548,1.70223,1.72222,0.00458575,0.453616,23731,11632,0.023264,1,0
22,5,1,26-24-22-17-1,direct,1,1,0.156847,0.864021,-0.707174,0.0208683,1.7073,1.7234,0.00300475,0.399684,16833,8199,0.016398,1,0
22,2,48,57-48,direct,1,1,0.250777,0.924297,-0.67352,0.175074,1.68265,1.78873,0.00251878,0.18577,35074,17328,0.034656,1,0
22,6,1,112-48-37-24-15-1,direct,1,1,0.154945,0.864021,-0.709076,0.0189665,1.70918,1.72305,0.00253717,0.409459,74903,37087,0.074174,1,0
22,5,27,112-48-37-35-27,direct,1,1,0.272228,0.915403,-0.643175,0.187631,1.65385,1.78692,0.0194396,0.230392,76875,38064,0.076128,1,0
22,6,1,103-26-17-8-2-1,direct,1,1,0.15633,0.864286,-0.707955,0.0206161,1.70808,1.7227,0.00225053,0.332683,59853,29642,0.059284,1,0
22,5,13,46-43-37-30-13,direct,1,1,0.260931,0.918162,-0.657231,0.179093,1.66688,1.77658,0.00413769,0.245597,34271,16845,0.03369,1,0
22,5,8,83-41-27-15-8,direct,1,1,0.260165,0.904067,-0.643903,0.164232,1.65209,1.76558,0.0157406,0.302116,53162,26283,0.052566,1,0
22,5,2,26-17-15-8-2,direct,1,1,0.149701,0.865013,-0.715313,0.0147139,1.71538,1.73829,0.0195232,0.411889,15368,7489,0.014978,1,0
22,6,1,55-46-42-30-24-1,direct,1,1,0.167989,0.866402,-0.698413,0.0343911,1.69876,1.72547,0.00533584,0.387391,41743,20546,0.041092,1,0
22,6,1,126-91-43-22-15-1,direct,1,1,0.167123,0.865476,-0.698353,0.0325992,1.69867,1.72156,0.00307253,0.335743,98703,48926,0.097852,1,0
22,3,2,40-5-2,direct,1,1,0.162594,0.866931,-0.704338,0.0295249,1.70459,1.74144,0.0192959,0.351728,21248,10450,0.0209,1,0
22,5,1,125-26-17-2-1,direct,1,1,0.150746,0.865212,-0.714465,0.0159578,1.71454,1.72532,0.00118208,0.767401,72053,35728,0.071456,1,0
22,5,1,110-35-8-2-1,direct,1,1,0.160427,0.864815,-0.704388,0.0252414,1.70458,1.72372,0.00319746,0.231319,65183,32308,0.064616,1,0
22,6,1,26-24-22-17-2-1,direct,1,1,0.15054,0.866534,-0.715994,0.0170748,1.71608,1.72856,0.00242628,0.481059,16875,8218,0.016436,1,0
22,5,15,81-44-37-35-15,direct,1,1,0.192964,0.919127,-0.726163,0.112091,1.7298,1.80066,0.00393575,0.30079,56161,27748,0.055496,1,0
22,5,1,48-35-24-15-1,direct,1,1,0.164948,0.864286,-0.699338,0.0292338,1.69959,1.72185,0.0037523,0.367997,30867,15183,0.030366,1,0
22,6,1,110-83-37-35-15-1,direct,1,1,0.1563,0.865212,-0.708911,0.0215121,1.70905,1.72582,0.00304306,0.434448,85209,42196,0.084392,1,0
22,5,1,55-46-43-22-1,direct,1,1,0.161196,0.864418,-0.703222,0.0256135,1.70342,1.72427,0.00494389,0.420013,39701,19556,0.039112,1,0
