born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
8,2,16,26-16,direct,1,1,0,0.175114,0.933879,-0.758765,0.108993,1.76214,1.83279,0.00485963,0.279231,14468,7072,0.014144,1,0
8,3,8,38-12-8,direct,1,1,1,0.188907,0.931829,-0.742922,0.120735,1.7471,1.84273,0.0233489,0.39279,20924,10280,0.02056,1,0
8,1,100,100,direct,1,1,1,0.246672,0.939115,-0.692443,0.185787,1.70261,1.81433,0.00363761,0.130631,51556,25600,0.0512,1,0
8,1,71,71,direct,1,1,0,0.258144,0.940484,-0.68234,0.198628,1.69402,1.81519,0.00356437,0.148241,36679,18176,0.036352,1,0
8,2,45,100-45,direct,1,1,1,0.225645,0.937534,-0.711889,0.163179,1.71965,1.81616,0.000657993,0.159235,60701,30100,0.0602,1,0
9,1,52,52,direct,1,1,0,0.24166,0.939532,-0.697872,0.181192,1.70751,1.81799,0.00340114,0.16815,26932,13312,0.026624,1,0
9,5,1,121-68-49-24-1,direct,1,1,2,0,0.93955,-0.93955,-0.0604497,1.94049,1.97607,0.0001263,0.363476,88253,43736,0.087472,1,0
9,5,5,55-40-27-14-5,direct,1,1,1,0.174796,0.935212,-0.760416,0.110007,1.76385,1.83797,0.00720317,0.42441,36149,17808,0.035616,1,0
9,2,16,32-16,direct,1,1,2,0.210877,0.937533,-0.726656,0.14841,1.73302,1.82457,0.00338868,0.243149,17744,8704,0.017408,1,0
9,1,115,115,direct,1,1,1,0.243737,0.939655,-0.695918,0.183391,1.70581,1.81356,0.000228596,0.127337,59251,29440,0.05888,1,0
9,1,126,126,direct,1,1,1,0.255119,0.93917,-0.684051,0.194289,1.69522,1.81284,0.00269729,0.121086,64894,32256,0.064512,1,0
10,1,6,6,direct,1,1,2,0.120656,0.939286,-0.818629,0.0599421,1.81962,1.86454,0.00738163,0.38445,3334,1536,0.003072,1,0
10,1,11,11,direct,1,1,0,0.169753,0.940645,-0.770891,0.110398,1.77433,1.84223,0.00392247,0.294348,5899,2816,0.005632,1,0
10,2,67,127-67,direct,1,1,1,0.245063,0.939155,-0.694092,0.184219,1.70408,1.8166,0.00360645,0.149399,82619,41021,0.082042,1,0
10,2,3,65-3,direct,1,1,0,0.16156,0.929497,-0.767938,0.0910572,1.77028,1.84131,0.0171727,0.400384,34059,16835,0.03367,1,0
10,6,5,67-55-40-38-27-5,direct,1,1,0,0.159239,0.937513,-0.778274,0.0967521,1.7809,1.84816,0.0109707,0.48566,52151,25718,0.051436,1,0
10,1,99,99,direct,1,1,0,0.236993,0.938908,-0.701915,0.1759,1.71098,1.81427,0.000235796,0.13324,51043,25344,0.050688,1,0
10,2,49,92-49,direct,1,1,1,0.239765,0.939958,-0.700193,0.179723,1.70967,1.8178,0.00207237,0.186637,56609,28060,0.05612,1,0
10,1,88,88,direct,1,1,0,0.249284,0.940147,-0.690863,0.189431,1.70144,1.81479,0.0019058,0.1399,45400,22528,0.045056,1,0
10,1,72,72,direct,1,1,2,0.250855,0.938804,-0.687949,0.18966,1.69857,1.81209,0.0017261,0.148593,37192,18432,0.036864,1,0
10,1,7,7,direct,1,1,2,0.119258,0.940552,-0.821293,0.0598102,1.82228,1.86678,0.00744169,0.329653,3847,1792,0.003584,1,0
10,2,9,25-9,direct,1,1,0,0.149232,0.936155,-0.786923,0.0853875,1.78896,1.84324,0.00301319,0.258886,13565,6625,0.01325,1,0
10,2,24,63-24,direct,1,1,2,0.23273,0.940382,-0.707653,0.173112,1.7164,1.82656,0.00808289,0.218496,35686,17640,0.03528,1,0
11,2,16,63-16,direct,1,1,2,0.217403,0.936417,-0.719014,0.15382,1.72588,1.81954,0.00355106,0.24862,34670,17136,0.034272,1,0
11,2,21,99-21,direct,1,1,2,0.241505,0.939903,-0.698398,0.181408,1.70806,1.82078,0.00508361,0.232116,55321,27423,0.054846,1,0
11,2,3,92-3,direct,1,1,0,0.143344,0.929233,-0.785889,0.0725765,1.78736,1.83953,0.00689373,0.368369,48099,23828,0.047656,1,0
11,1,113,113,direct,1,1,2,0.251369,0.940446,-0.689077,0.191815,1.69993,1.81266,0.000322064,0.126301,58225,28928,0.057856,1,0
11,3,41,101-72-41,direct,1,1,1,0.233641,0.938528,-0.704887,0.172168,1.71356,1.81867,0.00340207,0.151875,72803,36080,0.07216,1,0
11,1,18,18,direct,1,1,2,0.180252,0.939139,-0.758887,0.119391,1.76293,1.83697,0.00426057,0.246478,9490,4608,0.009216,1,0
11,2,19,75-19,direct,1,1,2,0.209179,0.937079,-0.727899,0.146258,1.73408,1.82513,0.00400631,0.270682,41675,20625,0.04125,1,0
12,2,27,38-27,direct,1,1,0,0.202818,0.939923,-0.737104,0.142741,1.74296,1.83072,0.00432844,0.213376,21867,10754,0.021508,1,0
12,2,17,46-17,direct,1,1,0,0.189628,0.937255,-0.747626,0.126883,1.75223,1.83253,0.00506661,0.254708,25481,12558,0.025116,1,0
12,3,10,63-24-10,direct,1,1,1,0.193602,0.937262,-0.74366,0.130864,1.74856,1.83752,0.00870257,0.382582,36200,17880,0.03576,1,0
12,1,56,56,direct,1,1,1,0.239242,0.939399,-0.700158,0.178641,1.70952,1.81837,0.00587151,0.156437,28984,14336,0.028672,1,0
12,1,62,62,direct,1,1,2,0.237526,0.940564,-0.703038,0.17809,1.71232,1.81779,0.000851773,0.1553,32062,15872,0.031744,1,0
12,2,73,121-73,direct,1,1,1,0.245715,0.940313,-0.694598,0.186028,1.70478,1.81714,0.00272503,0.135522,80189,39809,0.079618,1,0
12,2,41,101-41,direct,1,1,0,0.220606,0.938415,-0.717808,0.159021,1.72515,1.82314,0.00342405,0.178358,60493,29997,0.059994,1,0
12,2,3,124-3,direct,1,1,1,0.155048,0.931041,-0.775992,0.0860888,1.77808,1.84625,0.0126396,0.34236,64739,32116,0.064232,1,0
12,2,80,98-80,direct,1,1,1,0.236792,0.938472,-0.701681,0.175264,1.71068,1.81388,0.000589141,0.127123,66388,32928,0.065856,1,0
12,2,18,64-18,direct,1,1,1,0.2308,0.938022,-0.707221,0.168822,1.71555,1.82314,0.00616169,0.212518,35474,17536,0.035072,1,0
12,2,3,50-3,direct,1,1,0,0.138919,0.933686,-0.794767,0.0726051,1.79623,1.85362,0.0192148,0.522271,26259,12950,0.0259,1,0
12,2,58,117-58,direct,1,1,2,0.234463,0.939153,-0.704691,0.173616,1.71351,1.81634,0.00081612,0.147475,74024,36738,0.073476,1,0
12,2,3,58-3,direct,1,1,2,0.141634,0.933907,-0.792273,0.0755402,1.79386,1.84307,0.00699856,0.438939,30419,15022,0.030044,1,0
13,2,88,99-88,direct,1,1,0,0.249401,0.939409,-0.690008,0.188809,1.70052,1.81257,0.00136255,0.126102,68654,34056,0.068112,1,0
13,1,54,54,direct,1,1,0,0.229056,0.93845,-0.709395,0.167506,1.71758,1.82033,0.00415983,0.164701,27958,13824,0.027648,1,0
13,1,103,103,direct,1,1,1,0.251901,0.938884,-0.686983,0.190785,1.69774,1.81184,0.00172779,0.130677,53095,26368,0.052736,1,0
13,2,53,57-53,direct,1,1,2,0.224452,0.937846,-0.713394,0.162297,1.72106,1.82034,0.00298707,0.17045,35649,17613,0.035226,1,0
13,3,27,70-55-27,direct,1,1,1,0.236814,0.936719,-0.699905,0.173532,1.70874,1.81644,0.00427911,0.225722,47043,23255,0.04651,1,0
13,2,15,88-15,direct,1,1,1,0.215525,0.937945,-0.72242,0.15347,1.72924,1.82419,0.00474903,0.241381,48143,23848,0.047696,1,0
13,2,8,18-8,direct,1,1,0,0.194244,0.937285,-0.743041,0.131529,1.748,1.83512,0.00949246,0.364545,9804,4752,0.009504,1,0
13,3,3,51-26-3,direct,1,1,1,0.132706,0.936817,-0.80411,0.0695231,1.80545,1.85324,0.00630092,0.571263,29333,14460,0.02892,1,0
13,2,41,57-41,direct,1,1,1,0.240011,0.937466,-0.697455,0.177477,1.70671,1.81682,0.00525214,0.176803,34269,16929,0.033858,1,0
14,2,3,49-3,direct,1,1,1,0.177379,0.932672,-0.755293,0.110051,1.75874,1.84161,0.018968,0.36377,25739,12691,0.025382,1,0
14,2,6,26-6,direct,1,1,0,0.146958,0.935494,-0.788536,0.0824518,1.79044,1.84115,0.00329185,0.423428,13938,6812,0.013624,1,0
14,2,6,107-6,direct,1,1,0,0.211633,0.93825,-0.726616,0.149883,1.73311,1.82346,0.00320499,0.340816,56544,28034,0.056068,1,0
14,4,26,125-57-51-26,direct,1,1,2,0.202972,0.940751,-0.737779,0.143723,1.74371,1.83097,0.00277329,0.226179,87464,43358,0.086716,1,0
14,2,41,72-41,direct,1,1,0,0.226878,0.93775,-0.710872,0.164628,1.71877,1.81945,0.00525355,0.160329,43209,21384,0.042768,1,0
14,2,26,80-26,direct,1,1,1,0.216022,0.938741,-0.722719,0.154764,1.72966,1.82224,0.00222773,0.195918,45562,22560,0.04512,1,0
14,4,11,67-55-27-11,direct,1,1,2,0.206917,0.940921,-0.734005,0.147838,1.7403,1.82939,0.00203575,0.31039,45803,22619,0.045238,1,0
14,1,49,49,direct,1,1,0,0.249581,0.939156,-0.689575,0.188737,1.70008,1.81543,0.0035144,0.170303,25393,12544,0.025088,1,0
14,1,123,123,direct,1,1,2,0.25201,0.940839,-0.688828,0.192849,1.6998,1.81403,0.000901513,0.122834,63355,31488,0.062976,1,0
14,2,24,32-24,direct,1,1,0,0.22736,0.937235,-0.709876,0.164595,1.71778,1.82748,0.00991165,0.225839,18264,8960,0.01792,1,0
14,2,60,112-60,direct,1,1,0,0.239604,0.93838,-0.698776,0.177983,1.70807,1.81356,0.00103663,0.155385,71324,35392,0.070784,1,0
14,2,16,116-16,direct,1,1,0,0.244589,0.937359,-0.692771,0.181948,1.70252,1.8158,0.00483641,0.265466,63608,31552,0.063104,1,0
14,1,8,8,direct,1,1,0,0.117586,0.941849,-0.824262,0.059435,1.82523,1.86284,0.00331061,0.318641,4360,2048,0.004096,1,0
15,2,6,76-6,direct,1,1,0,0.193662,0.935736,-0.742074,0.129398,1.74687,1.8229,0.000305289,0.31584,40238,19912,0.039824,1,0
15,1,17,17,direct,1,1,2,0.179185,0.937473,-0.758288,0.116657,1.76215,1.83354,0.002161,0.24294,8977,4352,0.008704,1,0
15,2,63,100-63,direct,1,1,2,0.241324,0.936712,-0.695387,0.178036,1.70471,1.81356,0.0053023,0.138805,64319,31900,0.0638,1,0
15,2,42,63-42,direct,1,1,1,0.22554,0.939651,-0.714111,0.165191,1.72205,1.82499,0.00468789,0.181178,37972,18774,0.037548,1,0
16,2,41,91-41,direct,1,1,1,0.233814,0.939115,-0.705301,0.172928,1.71405,1.81733,0.00166765,0.173371,54533,27027,0.054054,1,0
16,2,11,64-11,direct,1,1,2,0.219537,0.937506,-0.717969,0.157043,1.72513,1.82929,0.00924671,0.331168,34571,17088,0.034176,1,0
16,2,3,113-3,direct,1,1,1,0.192382,0.935891,-0.743509,0.128272,1.74822,1.83368,0.0088698,0.342121,59019,29267,0.058534,1,0
16,2,39,53-39,direct,1,1,1,0.223241,0.935901,-0.71266,0.159142,1.72004,1.82193,0.00637056,0.173212,31671,15635,0.03127,1,0
16,3,41,58-57-41,direct,1,1,2,0.223339,0.937256,-0.713918,0.160595,1.72143,1.82403,0.00708572,0.1687,41509,20491,0.040982,1,0
16,2,22,89-22,direct,1,1,0,0.259254,0.938173,-0.678919,0.197428,1.69049,1.81124,0.00409927,0.224259,49940,24742,0.049484,1,0
16,2,3,51-3,direct,1,1,0,0.13263,0.940168,-0.807538,0.0727973,1.809,1.85526,0.00269518,0.48224,26779,13209,0.026418,1,0
16,2,18,66-18,direct,1,1,2,0.193448,0.940278,-0.746829,0.133726,1.75194,1.83115,0.000894208,0.247357,36574,18084,0.036168,1,0
16,2,57,122-57,direct,1,1,0,0.245542,0.940344,-0.694802,0.185886,1.70497,1.81717,0.00300213,0.166315,76929,38186,0.076372,1,0
16,1,60,60,direct,1,1,1,0.236807,0.938757,-0.701949,0.175564,1.71098,1.81458,0.00057118,0.155083,31036,15360,0.03072,1,0
16,1,19,19,direct,1,1,0,0.218667,0.937378,-0.718712,0.156045,1.72578,1.83328,0.0125324,0.229569,10003,4864,0.009728,1,0
16,3,41,72-60-41,direct,1,1,1,0.216381,0.938473,-0.722092,0.154854,1.72904,1.82714,0.00689322,0.188161,50985,25212,0.050424,1,0
16,1,33,33,direct,1,1,1,0.210998,0.938717,-0.727719,0.149714,1.73419,1.82408,0.00206201,0.198709,17185,8448,0.016896,1,0
16,4,27,70-67-55-27,direct,1,1,2,0.195708,0.940035,-0.744327,0.135744,1.7496,1.83197,0.00307025,0.236555,56227,27780,0.05556,1,0
16,1,20,20,direct,1,1,0,0.196957,0.937302,-0.740345,0.134258,1.74552,1.82893,0.0066336,0.235786,10516,5120,0.01024,1,0
16,2,3,81-3,direct,1,1,2,0.196381,0.937257,-0.740877,0.133638,1.746,1.83323,0.0098572,0.404645,42379,20979,0.041958,1,0
17,3,11,47-27-11,direct,1,1,2,0.184866,0.938047,-0.753181,0.122913,1.75748,1.8339,0.00463802,0.387401,27611,13598,0.027196,1,0
17,1,58,58,direct,1,1,1,0.231125,0.939297,-0.708172,0.170423,1.71665,1.81678,0.000220894,0.160699,30010,14848,0.029696,1,0
17,2,71,96-71,direct,1,1,2,0.255644,0.939612,-0.683968,0.195255,1.69525,1.81394,0.00361698,0.136335,63303,31392,0.062784,1,0
17,2,38,97-38,direct,1,1,1,0.241573,0.939676,-0.698103,0.181248,1.70775,1.81641,0.00232261,0.177909,57524,28518,0.057036,1,0
17,3,8,62-12-8,direct,1,1,1,0.161798,0.936524,-0.774726,0.0983225,1.77745,1.85951,0.0187566,0.272925,33836,16712,0.033424,1,0
17,1,66,66,direct,1,1,0,0.239197,0.940111,-0.700914,0.179308,1.71034,1.817,0.00191465,0.153927,34114,16896,0.033792,1,0
17,2,33,80-33,direct,1,1,0,0.226164,0.937674,-0.71151,0.163838,1.71933,1.82038,0.0039048,0.201314,46689,23120,0.04624,1,0
17,2,16,31-16,direct,1,1,0,0.189978,0.935838,-0.745861,0.125816,1.75039,1.83053,0.00547221,0.26545,17198,8432,0.016864,1,0
17,2,26,57-26,direct,1,1,2,0.227484,0.936884,-0.7094,0.164369,1.71728,1.82079,0.00659651,0.21206,32544,16074,0.032148,1,0
17,2,23,33-23,direct,1,1,1,0.21131,0.937836,-0.726526,0.149147,1.73296,1.82663,0.00458717,0.204503,18759,9207,0.018414,1,0
17,2,80,99-80,direct,1,1,1,0.230962,0.939671,-0.708709,0.170633,1.71721,1.81829,0.000798492,0.138899,67062,33264,0.066528,1,0
17,2,3,90-3,direct,1,1,0,0.208285,0.933686,-0.725401,0.141971,1.73123,1.83486,0.0181805,0.366062,47059,23310,0.04662,1,0
17,2,7,71-7,direct,1,1,0,0.202768,0.93681,-0.734042,0.139579,1.73965,1.83408,0.00972261,0.33971,37751,18673,0.037346,1,0
17,2,9,102-9,direct,1,1,0,0.187356,0.931746,-0.74439,0.119102,1.74845,1.82268,0.00324111,0.322639,54529,27030,0.05406,1,0
18,2,11,49-11,direct,1,1,1,0.205941,0.937855,-0.731913,0.143796,1.73787,1.82725,0.00364653,0.297708,26531,13083,0.026166,1,0
18,1,2,2,direct,1,1,2,0.00535672,0.937963,-0.932606,-0.0566803,1.93344,1.97271,0.00428967,0.627691,1282,512,0.001024,1,0
18,2,37,72-37,direct,1,1,2,0.209631,0.937498,-0.727867,0.147129,1.73412,1.82153,0.00164913,0.193516,42629,21096,0.042192,1,0
18,3,5,48-41-5,direct,1,1,2,0.210192,0.932646,-0.722454,0.142837,1.72837,1.82599,0.00993179,0.459267,29361,14461,0.028922,1,0
18,2,5,13-5,direct,1,1,2,0.115585,0.938228,-0.822643,0.0538125,1.82344,1.86008,0.00685043,0.429084,7073,3393,0.006786,1,0
18,1,1,1,direct,1,1,1,0,0.936508,-0.936508,-0.0634921,1.93755,1.97496,0.000309153,0.916123,769,256,0.000512,1,0
18,2,23,34-23,direct,1,1,1,0.219833,0.935812,-0.715979,0.155645,1.72302,1.82545,0.00864958,0.232485,19319,9486,0.018972,1,0
18,3,12,74-62-12,direct,1,1,2,0.217332,0.937037,-0.719705,0.154369,1.72662,1.81814,0.00145017,0.282739,49092,24276,0.048552,1,0
18,2,3,128-3,direct,1,1,2,0.149913,0.929277,-0.779364,0.0791896,1.78113,1.83435,0.00619667,0.436427,66819,33152,0.066304,1,0
19,1,114,114,direct,1,1,2,0.260266,0.940628,-0.680363,0.200894,1.69233,1.81287,0.00332676,0.126943,58738,29184,0.058368,1,0
19,1,116,116,direct,1,1,0,0.259952,0.940571,-0.680619,0.200523,1.69254,1.81301,0.00317388,0.126845,59764,29696,0.059392,1,0
19,2,20,33-20,direct,1,1,0,0.179549,0.939901,-0.760352,0.11945,1.7644,1.83642,0.00216455,0.262195,18558,9108,0.018216,1,0
19,2,23,122-23,direct,1,1,0,0.2442,0.939688,-0.695488,0.183888,1.70543,1.81487,0.00145958,0.240652,68599,34038,0.068076,1,0
19,2,89,106-89,direct,1,1,2,0.2475,0.938086,-0.690587,0.185586,1.70074,1.81249,0.0025369,0.126042,73697,36570,0.07314,1,0
19,2,22,99-22,direct,1,1,2,0.221694,0.939292,-0.717598,0.160985,1.72513,1.82482,0.00428896,0.23858,55520,27522,0.055044,1,0
19,2,38,41-38,direct,1,1,1,0.204948,0.939728,-0.73478,0.144676,1.7408,1.82796,0.001892,0.177805,24484,12054,0.024108,1,0
19,2,5,41-5,direct,1,1,2,0.169214,0.936323,-0.767109,0.105536,1.77026,1.83551,0.00383245,0.381996,21745,10701,0.021402,1,0
19,2,3,20-3,direct,1,1,0,0.174033,0.935714,-0.761681,0.109747,1.7651,1.85133,0.0211128,0.356142,10659,5180,0.01036,1,0
20,2,38,110-38,direct,1,1,0,0.249422,0.940682,-0.691259,0.190104,1.70191,1.8157,0.00172149,0.193483,65194,32340,0.06468,1,0
20,2,56,105-56,direct,1,1,0,0.240493,0.93823,-0.697737,0.178723,1.70712,1.81519,0.00253578,0.150467,66042,32760,0.06552,1,0
20,3,11,61-12-11,direct,1,1,0,0.151197,0.934632,-0.783435,0.0858294,1.7855,1.84278,0.00510084,0.329084,33373,16480,0.03296,1,0
20,3,26,57-51-26,direct,1,1,1,0.225559,0.937342,-0.711783,0.162902,1.71952,1.82216,0.008562,0.237243,38148,18825,0.03765,1,0
20,1,55,55,direct,1,1,2,0.243016,0.937456,-0.694439,0.180472,1.70402,1.81373,0.00375176,0.160216,28471,14080,0.02816,1,0
20,1,125,125,direct,1,1,1,0.251758,0.939333,-0.687575,0.191092,1.69836,1.81228,0.00147537,0.122082,64381,32000,0.064,1,0
20,1,10,10,direct,1,1,0,0.14579,0.943532,-0.797742,0.0893217,1.79996,1.85508,0.00386181,0.299547,5386,2560,0.00512,1,0
20,2,72,124-72,direct,1,1,2,0.250747,0.937798,-0.687051,0.188545,1.69755,1.81036,0.00168072,0.147363,81920,40672,0.081344,1,0
20,2,6,12-6,direct,1,1,1,0.152823,0.939043,-0.78622,0.091866,1.78858,1.86128,0.0152119,0.394946,6574,3144,0.006288,1,0
21,2,1,2-1,direct,1,1,2,0,0.936111,-0.936111,-0.0638889,1.93716,1.9754,0.000572509,0.789063,1289,514,0.001028,1,0
21,4,1,107-77-24-1,direct,1,1,2,0,0.939683,-0.939683,-0.0603175,1.94062,1.97612,0.000145234,0.496462,75679,37503,0.075006,1,0
21,2,17,20-17,direct,1,1,0,0.172361,0.938523,-0.766162,0.110885,1.76964,1.83901,0.00313998,0.253293,11233,5460,0.01092,1,0
21,1,53,53,direct,1,1,0,0.237914,0.940406,-0.702492,0.17832,1.71181,1.81913,0.00324033,0.164303,27445,13568,0.027136,1,0
21,1,73,73,direct,1,1,2,0.230679,0.939114,-0.708434,0.169793,1.71685,1.81653,0.000248804,0.151297,37705,18688,0.037376,1,0
21,2,24,59-24,direct,1,1,2,0.220119,0.938531,-0.718412,0.15865,1.72572,1.82364,0.00394521,0.214019,33438,16520,0.03304,1,0
21,2,72,111-72,direct,1,1,0,0.247948,0.937844,-0.689895,0.185792,1.70008,1.81456,0.00458929,0.133302,73366,36408,0.072816,1,0
21,3,6,12-11-6,direct,1,1,2,0.115309,0.938999,-0.82369,0.0543085,1.8245,1.87476,0.0232323,0.461607,6848,3270,0.00654,1,0
21,2,35,48-35,direct,1,1,2,0.208627,0.93811,-0.729483,0.146737,1.7357,1.82435,0.00222421,0.186016,28323,13968,0.027936,1,0
22,1,67,67,direct,1,1,1,0.251557,0.939738,-0.688181,0.191295,1.69898,1.81619,0.00382035,0.148881,34627,17152,0.034304,1,0
22,1,15,15,direct,1,1,1,0.20352,0.941367,-0.737847,0.144887,1.74388,1.83226,0.00270332,0.261954,7951,3840,0.00768,1,0
22,2,72,119-72,direct,1,1,0,0.244483,0.938468,-0.693985,0.182952,1.70384,1.81369,0.00279736,0.135675,78630,39032,0.078064,1,0
22,1,124,124,direct,1,1,2,0.257325,0.93923,-0.681905,0.196556,1.69335,1.81167,0.00225787,0.12318,63868,31744,0.063488,1,0
22,2,23,125-23,direct,1,1,0,0.268956,0.938987,-0.670031,0.207942,1.68293,1.81681,0.00854027,0.242442,70279,34875,0.06975,1,0
22,2,47,111-47,direct,1,1,1,0.242743,0.938557,-0.695814,0.181299,1.70548,1.81451,0.00203838,0.150624,67791,33633,0.067266,1,0
22,2,16,17-16,direct,1,1,1,0.182072,0.940311,-0.758239,0.122383,1.76249,1.846,0.00948062,0.21835,9554,4624,0.009248,1,0
22,1,78,78,direct,1,1,0,0.245331,0.94009,-0.694758,0.185421,1.70487,1.81463,0.00109487,0.143188,40270,19968,0.039936,1,0
22,3,24,72-38-24,direct,1,1,2,0.211835,0.936513,-0.724678,0.148349,1.73105,1.82522,0.00515126,0.207183,44660,22080,0.04416,1,0
22,2,33,85-33,direct,1,1,0,0.24417,0.940965,-0.696795,0.185136,1.70686,1.82239,0.00617205,0.199399,49589,24565,0.04913,1,0
23,2,38,72-38,direct,1,1,1,0.225419,0.940306,-0.714886,0.165725,1.72288,1.82208,0.00221439,0.159555,42774,21168,0.042336,1,0
23,2,19,125-19,direct,1,1,1,0.247408,0.938896,-0.691488,0.186304,1.70172,1.81422,0.00277814,0.22709,69275,34375,0.06875,1,0
23,1,31,31,direct,1,1,2,0.212706,0.939397,-0.72669,0.152103,1.73338,1.82738,0.00483793,0.204463,16159,7936,0.015872,1,0
23,2,3,108-3,direct,1,1,2,0.187599,0.93373,-0.746131,0.12133,1.75034,1.83364,0.0103519,0.406376,56419,27972,0.055944,1,0
23,1,24,24,direct,1,1,2,0.20201,0.937935,-0.735925,0.139946,1.74156,1.82889,0.00471807,0.223719,12568,6144,0.012288,1,0
23,2,49,114-49,direct,1,1,1,0.254882,0.941308,-0.686425,0.19619,1.6978,1.81631,0.00491583,0.150993,70073,34770,0.06954,1,0
23,1,104,104,direct,1,1,1,0.253927,0.940569,-0.686642,0.194496,1.69782,1.81257,0.00104676,0.129657,53608,26624,0.053248,1,0
23,2,14,124-14,direct,1,1,2,0.221966,0.939616,-0.717651,0.161582,1.72523,1.82447,0.00335873,0.286034,67478,33480,0.06696,1,0
23,2,11,14-11,direct,1,1,0,0.138905,0.938588,-0.799684,0.0774929,1.80135,1.86195,0.0115514,0.19666,7771,3738,0.007476,1,0
23,3,6,108-85-6,direct,1,1,2,0.164255,0.939043,-0.774788,0.103299,1.77779,1.84463,0.00602071,0.38127,75324,37338,0.074676,1,0
23,2,3,80-3,direct,1,1,1,0.138807,0.930644,-0.791836,0.0694512,1.79318,1.84022,0.00564898,0.333339,41859,20720,0.04144,1,0
23,2,3,42-3,direct,1,1,1,0.165623,0.933245,-0.767623,0.0988677,1.77039,1.83105,0.00283276,0.361331,22099,10878,0.021756,1,0
23,2,3,117-3,direct,1,1,0,0.140967,0.928571,-0.787605,0.0695382,1.78896,1.83145,0.00164905,0.396495,61099,30303,0.060606,1,0
23,1,39,39,direct,1,1,2,0.224051,0.938088,-0.714038,0.162139,1.72169,1.82083,0.00295591,0.185651,20263,9984,0.019968,1,0
24,2,14,125-14,direct,1,1,0,0.218938,0.938095,-0.719157,0.157034,1.72631,1.82189,0.00494418,0.272663,68020,33750,0.0675,1,0
24,1,87,87,direct,1,1,2,0.250598,0.938381,-0.687783,0.188979,1.69833,1.81149,0.00336679,0.136583,44887,22272,0.044544,1,0
24,2,41,78-41,direct,1,1,1,0.247973,0.940266,-0.692293,0.18824,1.70273,1.81422,0.00122665,0.197011,46785,23166,0.046332,1,0
24,2,13,124-13,direct,1,1,2,0.249842,0.939276,-0.689433,0.189118,1.69999,1.82206,0.00833635,0.299654,67229,33356,0.066712,1,0
24,2,72,104-72,direct,1,1,1,0.240348,0.940171,-0.699824,0.180519,1.70938,1.8177,0.00235431,0.147092,68760,34112,0.068224,1,0
24,2,23,100-23,direct,1,1,0,0.231079,0.939366,-0.708288,0.170445,1.71677,1.81927,0.00226454,0.218751,56279,27900,0.0558,1,0
24,2,8,33-8,direct,1,1,2,0.172878,0.937136,-0.764258,0.110015,1.76768,1.83881,0.00476642,0.302834,17754,8712,0.017424,1,0
24,3,14,125-79-14,direct,1,1,2,0.2146,0.935705,-0.721104,0.150305,1.72766,1.81892,0.00254702,0.260135,86640,42981,0.085962,1,0
24,1,82,82,direct,1,1,1,0.243868,0.939754,-0.695886,0.183621,1.7058,1.81665,0.00321819,0.140095,42322,20992,0.041984,1,0
24,1,14,14,direct,1,1,1,0.182404,0.939815,-0.757411,0.122219,1.76166,1.84052,0.00577809,0.25931,7438,3584,0.007168,1,0
24,2,11,72-11,direct,1,1,0,0.18103,0.939298,-0.758267,0.120328,1.76238,1.83745,0.00327511,0.280499,38859,19224,0.038448,1,0
24,2,14,127-14,direct,1,1,2,0.220948,0.939371,-0.718423,0.160319,1.72589,1.82375,0.0040291,0.26549,69104,34290,0.06858,1,0
24,2,3,26-3,direct,1,1,2,0.149613,0.94418,-0.794567,0.093793,1.79702,1.85596,0.00289439,0.611881,13779,6734,0.013468,1,0
25,2,6,46-6,direct,1,1,0,0.183442,0.935979,-0.752537,0.11942,1.7566,1.83628,0.00729861,0.317798,24458,12052,0.024104,1,0
25,1,79,79,direct,1,1,0,0.251185,0.939771,-0.688586,0.190956,1.69935,1.81469,0.00264939,0.144538,40783,20224,0.040448,1,0
25,2,72,125-72,direct,1,1,2,0.243506,0.939848,-0.696342,0.183354,1.70622,1.81454,0.000654257,0.139376,82578,41000,0.082,1,0
25,3,42,104-57-42,direct,1,1,1,0.232548,0.939796,-0.707248,0.172344,1.71592,1.82005,0.00223915,0.176946,70512,34946,0.069892,1,0
26,1,35,35,direct,1,1,0,0.215873,0.938794,-0.722921,0.154667,1.72985,1.82229,0.00193899,0.196545,18211,8960,0.01792,1,0
26,2,89,114-89,direct,1,1,0,0.243325,0.941506,-0.698181,0.184831,1.70821,1.81821,0.0017652,0.132158,79233,39330,0.07866,1,0
26,2,2,69-2,direct,1,1,2,0.107335,0.939153,-0.831819,0.0464882,1.83241,1.86508,0.00435776,0.404557,36000,17802,0.035604,1,0
26,2,71,72-71,direct,1,1,2,0.246678,0.938995,-0.692317,0.185673,1.70247,1.81407,0.00291517,0.14195,47559,23544,0.047088,1,0
26,2,33,89-33,direct,1,1,0,0.248018,0.937843,-0.689825,0.18586,1.70002,1.81901,0.00747656,0.200298,51909,25721,0.051442,1,0
26,2,28,46-28,direct,1,1,1,0.203172,0.939399,-0.736227,0.142571,1.74207,1.82779,0.00249623,0.243557,26504,13064,0.026128,1,0
