born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
4,3,41,55-46-41,poisson,16,0.2,2,0.233494,0.92973,-0.696236,0.163224,1.70407,1.80188,0.00232782,0.525559,37491,295936,0.591872,1,0
4,1,84,84,poisson,16,0.2,2,0.292911,0.936395,-0.643483,0.229306,1.6594,1.80132,0.00541495,0.261604,43348,344064,0.688128,1,0
4,6,3,91-84-77-43-19-3,poisson,16,0.2,1,0.0254749,0.924515,-0.89904,-0.0500101,1.8997,1.93916,0.0106721,1.39291,84073,665488,1.33098,1,0
4,1,34,34,direct,1,1,2,0.243226,0.9287,-0.685474,0.171926,1.69422,1.79735,0.0017485,0.169599,17698,8704,0.017408,1,0
4,2,83,95-83,direct,1,1,1,0.277557,0.938374,-0.660818,0.215931,1.6748,1.80404,0.00238481,0.524784,64939,32205,0.06441,1,0
4,1,37,37,latency,16,0.2,0,0.219889,0.924289,-0.7044,0.144178,1.71049,1.79832,0.00260794,0.15369,19237,151552,0.303104,1,0
4,1,12,12,direct,1,1,1,0.159243,0.910736,-0.751493,0.0699794,1.75289,1.79685,0.00209444,0.126623,6412,3072,0.006144,1,0
4,1,36,36,latency,16,0.2,1,0.247567,0.925867,-0.6783,0.173435,1.68724,1.79185,0.00273218,0.146456,18724,147456,0.294912,1,0
5,4,4,116-41-33-4,direct,1,1,0,0.0523183,0.963228,-0.910909,0.0155459,1.91097,1.9488,0.0240091,1.15816,72514,35937,0.071874,1,0
5,4,12,92-91-26-12,direct,1,1,2,0.0850506,0.953847,-0.868796,0.0388976,1.8692,1.916,0.0175649,0.649982,69890,34602,0.069204,1,0
5,2,26,84-26,direct,1,1,0,0.23812,0.930489,-0.692369,0.16861,1.70075,1.80438,0.00525738,0.523507,47826,23688,0.047376,1,0
5,3,62,72-65-62,direct,1,1,2,0.230104,0.939849,-0.709745,0.169953,1.71817,1.82629,0.00806582,0.595636,54876,27142,0.054284,1,0
5,2,35,94-35,direct,1,1,2,0.247727,0.933707,-0.68598,0.181434,1.69571,1.80444,0.00173111,0.514293,55187,27354,0.054708,1,0
