born_generation,depth,latent,encoder_widths,encoding,time_steps,voltage_threshold,winning_seed_offset,alpha,beta,g1,g2,d_truth,d_penalized_mean,d_penalized_std,latent_activity,param_count,inference_cost,est_latency_ms,feasible,constraint_violation
4,3,28,127-65-28,direct,1,1,1,0.284632,0.928926,-0.644294,0.213558,1.6581,1.78735,0.00307581,0.278519,85842,42587,0.085174,1,0
5,1,109,109,direct,1,1,1,0.296856,0.935883,-0.639027,0.232739,1.65547,1.79271,0.000835929,0.220169,56173,27904,0.055808,1,0
5,5,1,67-35-30-15-1,direct,1,1,0,0.167147,0.884722,-0.717575,0.0518691,1.71836,1.75441,0.00422955,0.587946,42575,21012,0.042024,1,0
5,1,48,48,direct,1,1,0,0.29747,0.932186,-0.634715,0.229656,1.65077,1.78697,0.00153252,0.260204,24880,12288,0.024576,1,0
5,1,92,92,direct,1,1,1,0.295756,0.935222,-0.639466,0.230978,1.65566,1.79379,0.00245698,0.229164,47452,23552,0.047104,1,0
5,4,1,35-30-15-1,direct,1,1,0,0.158615,0.886045,-0.727429,0.0446605,1.72801,1.75857,0.0031249,0.667128,21367,10475,0.02095,1,0
5,2,9,74-9,direct,1,1,1,0.276301,0.925897,-0.649595,0.202198,1.66194,1.78351,0.00221101,0.315483,39633,19610,0.03922,1,0
5,1,79,79,direct,1,1,0,0.308799,0.933347,-0.624547,0.242146,1.64249,1.78703,0.00237541,0.236518,40783,20224,0.040448,1,0
5,1,64,64,direct,1,1,2,0.304352,0.932337,-0.627985,0.23669,1.6451,1.78745,0.00274064,0.249158,33088,16384,0.032768,1,0
5,2,24,32-24,direct,1,1,2,0.281949,0.918703,-0.636754,0.200652,1.64901,1.77589,0.00764762,0.304574,18264,8960,0.01792,1,0
5,2,24,48-24,direct,1,1,2,0.289716,0.927108,-0.637392,0.216824,1.65169,1.78435,0.00402283,0.249794,27256,13440,0.02688,1,0
5,5,1,83-46-35-22-1,direct,1,1,2,0.155525,0.885384,-0.729858,0.040909,1.73034,1.75531,0.000929109,0.521019,55565,27468,0.054936,1,0
5,1,116,116,direct,1,1,1,0.29258,0.935496,-0.642916,0.228076,1.65867,1.79477,0.00188306,0.215596,59764,29696,0.059392,1,0
5,5,1,83-55-40-22-1,direct,1,1,0,0.158735,0.884987,-0.726252,0.0437213,1.72681,1.75279,0.000444285,0.584468,58487,28915,0.05783,1,0
5,2,35,90-35,direct,1,1,1,0.276084,0.928449,-0.652364,0.204533,1.66497,1.78638,0.0022519,0.271983,52851,26190,0.05238,1,0
5,5,1,111-55-40-22-1,direct,1,1,2,0.157943,0.884392,-0.726449,0.0423342,1.72697,1.75305,0.00141784,0.37624,75959,37623,0.075246,1,0
5,1,6,6,direct,1,1,0,0.301027,0.91347,-0.612443,0.214497,1.62665,1.76245,0.00743686,0.3573,3334,1536,0.003072,1,0
5,3,24,99-25-24,direct,1,1,2,0.237701,0.921881,-0.68418,0.159581,1.69172,1.7875,0.0016284,0.266013,57366,28419,0.056838,1,0
5,3,1,107-24-1,direct,1,1,2,0.1588,0.883333,-0.724533,0.0421336,1.72505,1.75148,0.00162818,0.356764,60487,29984,0.059968,1,0
5,4,9,94-33-30-9,direct,1,1,1,0.249469,0.916725,-0.667256,0.166195,1.67552,1.78054,0.00633523,0.393448,57431,28426,0.056852,1,0
5,4,1,107-28-24-1,direct,1,1,0,0.163546,0.885185,-0.72164,0.0487308,1.72233,1.75286,0.00140666,0.367494,62743,31084,0.062168,1,0
6,2,67,79-67,direct,1,1,1,0.294833,0.932772,-0.637939,0.227605,1.65368,1.79119,0.00296459,0.210211,51515,25517,0.051034,1,0
6,1,87,87,direct,1,1,1,0.299026,0.933434,-0.634408,0.232461,1.65086,1.79037,0.0024231,0.232974,44887,22272,0.044544,1,0
6,5,1,58-54-30-15-1,direct,1,1,0,0.162094,0.885648,-0.723554,0.0477418,1.72422,1.75451,0.00190924,0.426454,40701,20065,0.04013,1,0
6,1,13,13,direct,1,1,0,0.302827,0.921352,-0.618525,0.22418,1.63398,1.77502,0.00809548,0.315146,6925,3328,0.006656,1,0
6,2,51,67-51,direct,1,1,0,0.287422,0.928492,-0.64107,0.215915,1.65521,1.78454,0.00336445,0.208816,41579,20569,0.041138,1,0
6,5,15,111-40-23-22-15,direct,1,1,2,0.252445,0.919493,-0.667048,0.171937,1.67589,1.78249,0.00483659,0.287034,69887,34612,0.069224,1,0
6,3,1,74-24-1,direct,1,1,1,0.156887,0.885185,-0.728298,0.0420724,1.72881,1.75398,0.000383612,0.499455,41941,20744,0.041488,1,0
6,1,58,58,direct,1,1,1,0.307174,0.932039,-0.624865,0.239213,1.64238,1.78637,0.00280827,0.25242,30010,14848,0.029696,1,0
6,1,44,44,direct,1,1,0,0.303227,0.931472,-0.628246,0.234699,1.64507,1.78777,0.00401679,0.264405,22828,11264,0.022528,1,0
6,5,1,51-35-30-15-1,direct,1,1,1,0.155094,0.885913,-0.730819,0.0410063,1.7313,1.7566,0.00166229,0.70208,33231,16356,0.032712,1,0
6,4,1,83-55-40-1,direct,1,1,1,0.163377,0.885913,-0.722536,0.0492896,1.72324,1.75485,0.00202202,0.490053,56719,28053,0.056106,1,0
6,6,1,107-67-35-30-15-1,direct,1,1,0,0.161492,0.885251,-0.723759,0.0467432,1.72439,1.7531,0.00121097,0.569305,77607,38421,0.076842,1,0
6,1,74,74,direct,1,1,2,0.310225,0.933604,-0.623379,0.243829,1.64159,1.78821,0.00290161,0.241461,38218,18944,0.037888,1,0
6,4,1,87-30-15-1,direct,1,1,1,0.159139,0.88459,-0.725451,0.0437292,1.726,1.75492,0.00249894,0.526325,51215,25347,0.050694,1,0
6,2,72,92-72,direct,1,1,1,0.295259,0.931866,-0.636608,0.227125,1.65229,1.78578,0.000407649,0.199078,60864,30176,0.060352,1,0
6,2,16,73-16,direct,1,1,2,0.276751,0.924578,-0.647827,0.201329,1.66008,1.78441,0.00655967,0.3092,40130,19856,0.039712,1,0
6,6,1,107-55-40-25-22-1,direct,1,1,0,0.160079,0.885384,-0.725305,0.0454625,1.7259,1.75341,0.000948336,0.314062,74853,37049,0.074098,1,0
6,1,25,25,direct,1,1,1,0.278651,0.928788,-0.650138,0.207439,1.66313,1.78863,0.00292225,0.293207,13081,6400,0.0128,1,0
6,1,32,32,direct,1,1,1,0.28166,0.931161,-0.649501,0.212822,1.66317,1.79071,0.00213528,0.281571,16672,8192,0.016384,1,0
6,1,65,65,direct,1,1,1,0.297837,0.93303,-0.635193,0.230868,1.65141,1.78854,0.00198896,0.247368,33601,16640,0.03328,1,0
6,1,57,57,direct,1,1,2,0.295154,0.932266,-0.637112,0.22742,1.65283,1.78907,0.00219103,0.25604,29497,14592,0.029184,1,0
6,2,23,42-23,direct,1,1,1,0.263357,0.925756,-0.662399,0.189114,1.67312,1.78832,0.00400589,0.314724,23799,11718,0.023436,1,0
