Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
345	:	1776060559.828	     4.715	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_079_lr0.0005_bs8_hs128_ls64_mae.json
346	:	1776060560.591	     4.583	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_080_lr0.0005_bs16_hs64_ls32_mse.json
347	:	1776060561.620	     4.637	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_081_lr0.0005_bs16_hs64_ls32_mae.json
348	:	1776060562.266	     4.608	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_082_lr0.0005_bs16_hs64_ls64_mse.json
349	:	1776060562.526	     4.641	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_083_lr0.0005_bs16_hs64_ls64_mae.json
350	:	1776060562.685	     4.654	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_084_lr0.0005_bs16_hs128_ls32_mse.json
351	:	1776060562.852	     4.585	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_085_lr0.0005_bs16_hs128_ls32_mae.json
352	:	1776060563.035	     4.802	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_086_lr0.0005_bs16_hs128_ls64_mse.json
353	:	1776060564.254	     4.483	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_087_lr0.0005_bs16_hs128_ls64_mae.json
354	:	1776060564.265	     4.740	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_088_lr0.0005_bs32_hs64_ls32_mse.json
355	:	1776060564.550	     4.873	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_089_lr0.0005_bs32_hs64_ls32_mae.json
356	:	1776060565.203	     4.531	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_090_lr0.0005_bs32_hs64_ls64_mse.json
357	:	1776060566.266	     4.187	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_091_lr0.0005_bs32_hs64_ls64_mae.json
358	:	1776060566.886	     4.003	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_092_lr0.0005_bs32_hs128_ls32_mse.json
359	:	1776060567.181	     4.058	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_093_lr0.0005_bs32_hs128_ls32_mae.json
360	:	1776060567.352	     4.065	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_094_lr0.0005_bs32_hs128_ls64_mse.json
361	:	1776060567.448	     4.144	0	0	1	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/fused-window-snn_grid_095_lr0.0005_bs32_hs128_ls64_mae.json
245	:	1776060276.933	   301.500	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_285_lr0.0010_bs64_hs128_ls32_mae.json
247	:	1776060324.771	   269.042	0	0	0	0	./out/build/Clang_20.1.8_x86_64-pc-linux-gnu/src/experiments/03/experiment03 --profile src/experiments/03/profiles/tests/audio-window-snn_grid_287_lr0.0010_bs64_hs128_ls64_mae.json
